names	celltype
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_206	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_206	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_206	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_206	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_206	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_206	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_206	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_206	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_206	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_206	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_206	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_197	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_197	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_197	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_197	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_197	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_197	Haemogenic
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_197	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_197	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_197	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_197	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_197	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_197	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_151	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_151	Neural_tube
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_151	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_151	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_151	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_151	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_151	Haemogenic
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_151	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_151	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_151	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_151	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_151	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_226	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_226	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_226	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_226	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_226	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_226	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_226	Haemogenic
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_226	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_226	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_226	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_226	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_226	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_335	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_335	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_335	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_335	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_335	Haemogenic
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_335	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_335	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_335	Mystery
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_335	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_335	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_335	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_335	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_235	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_235	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_235	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_235	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_235	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_235	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_235	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_235	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_235	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_235	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_235	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_345	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_345	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_345	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_345	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_345	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_345	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_345	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_345	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_345	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_345	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_345	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_345	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_228	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_228	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_228	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_228	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_228	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_228	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_228	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_228	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_228	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_228	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_228	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_228	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_348	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_348	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_348	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_348	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_348	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_348	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_348	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_348	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_348	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_348	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_348	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_348	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_186	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_186	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_186	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_186	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_186	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_186	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_186	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_186	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_186	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_186	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_186	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_186	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_351	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_351	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_351	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_351	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_351	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_351	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_351	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_351	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_351	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_351	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_351	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_351	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_58	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_58	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_58	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_58	Haemogenic
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_58	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_58	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_58	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_58	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_58	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_58	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_58	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_58	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_78	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_78	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_78	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_78	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_78	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_78	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_78	13
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_78	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_78	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_78	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_78	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_78	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_207	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_207	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_207	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_207	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_207	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_207	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_207	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_207	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_207	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_207	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_207	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_207	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_47	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_47	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_47	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_47	Haemogenic
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_47	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_47	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_47	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_47	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_47	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_47	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_47	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_47	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_180	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_180	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_180	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_180	Haemogenic
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_180	Haemogenic
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_180	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_180	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_180	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_180	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_180	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_180	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_180	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_184	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_184	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_184	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_184	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_184	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_184	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_184	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_184	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_184	Spinal_cord
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_184	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_184	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_184	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_382	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_382	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_382	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_382	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_382	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_382	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_382	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_382	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_382	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_382	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_382	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_33	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_33	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_33	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_33	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_33	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_33	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_33	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_33	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_33	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_33	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_33	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_33	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_149	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_149	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_149	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_149	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_149	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_149	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_149	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_149	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_149	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_149	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_149	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_2	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_2	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_2	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_2	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_2	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_2	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_2	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_2	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_2	Haemogenic
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_2	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_2	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_2	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_119	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_119	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_119	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_119	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_119	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_119	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_119	Haemogenic
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_119	13
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_119	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_119	Neural_tube
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_119	Spinal_cord
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_119	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_125	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_125	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_125	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_125	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_125	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_125	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_125	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_125	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_125	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_125	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_125	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_125	Haemogenic
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_134	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_134	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_134	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_134	Haemogenic
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_134	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_134	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_134	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_134	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_134	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_134	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_134	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_134	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_101	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_101	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_101	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_101	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_101	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_101	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_101	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_101	Haemogenic
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_101	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_101	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_101	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_101	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_341	Haemogenic
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_341	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_341	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_341	Haemogenic
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_341	Haemogenic
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_341	Spinal_cord
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_341	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_341	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_341	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_341	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_341	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_341	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_318	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_318	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_318	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_318	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_318	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_318	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_318	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_318	Haemogenic
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_318	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_318	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_318	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_318	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_34	13
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_34	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_34	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_34	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_34	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_34	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_34	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_34	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_34	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_34	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_34	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_34	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_350	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_350	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_350	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_350	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_350	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_350	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_350	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_350	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_350	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_350	Spinal_cord
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_350	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_350	Spinal_cord
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_64	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_64	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_64	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_64	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_64	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_64	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_64	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_64	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_64	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_64	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_64	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_64	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_372	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_372	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_372	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_372	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_372	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_372	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_372	Mesoderm
